user_id	item_id	time	c_hour_c	c_weekday_c	c_period_c	c_day_f
236	184	888905481.0	14	1	3	164
51	184	879375022.0	6	3	0	54
10	658	882140425.0	7	0	0	86
195	394	885775604.0	8	0	0	128
234	764	874834481.0	17	6	4	1
26	556	881548030.0	10	0	1	79
234	765	874868146.0	2	0	8	2
92	656	880578388.0	5	3	0	68
49	504	888204597.0	11	0	2	156
54	266	879216637.0	10	1	1	52
250	803	887739863.0	2	2	8	151
244	728	882076782.0	13	6	3	85
133	317	880134445.0	1	5	8	63
183	261	888082468.0	1	6	8	155
27	12	883717581.0	13	4	3	104
73	376	880581629.0	6	3	0	68
149	744	877127721.0	6	5	0	28
155	291	875074667.0	12	2	2	4
121	583	888104150.0	7	6	0	155
147	275	880131026.0	0	5	8	63
222	350	874786517.0	4	6	8	1
161	764	884205317.0	4	3	8	110
91	369	879880076.0	3	2	8	60
62	634	888626041.0	8	5	0	161
10	216	882140588.0	7	0	0	86
108	554	879967432.0	3	3	8	61
208	325	882150552.0	9	0	1	86
19	586	878887765.0	15	4	3	48
213	579	886122577.0	9	4	1	132
114	752	881432756.0	2	6	8	78
152	802	883524475.0	7	2	0	102
211	831	874724882.0	11	5	2	0
194	647	889179623.0	18	4	5	167
203	808	879641209.0	8	6	0	57
80	604	888954440.0	3	2	8	165
5	539	883601155.0	4	3	8	103
70	194	876311280.0	19	2	5	18
92	692	880582133.0	6	3	0	68
247	574	886321799.0	16	6	4	134
223	356	879543592.0	5	5	0	56
177	204	889069782.0	11	3	2	166
245	509	879467985.0	8	4	0	55
99	217	880126373.0	23	4	7	62
181	408	875243968.0	11	4	2	6
127	397	879524610.0	0	5	8	56
98	348	886310197.0	13	6	3	134
40	624	888066187.0	21	5	6	154
249	21	879283008.0	5	2	0	53
245	245	879467260.0	8	4	0	55
229	221	877533381.0	23	2	7	32
234	576	875087100.0	15	2	3	4
222	224	874790773.0	5	6	0	1
204	478	878092144.0	10	2	1	39
22	334	885853199.0	6	1	0	129
15	569	880130470.0	0	5	8	63
254	613	877887002.0	1	0	8	37
204	420	883263374.0	6	6	0	99
80	241	879196847.0	5	1	0	52
49	651	888205921.0	11	0	2	156
223	360	879543697.0	5	5	0	56
245	175	879467413.0	8	4	0	55
172	437	887736206.0	1	2	8	151
152	269	883526268.0	7	2	0	102
250	231	887737084.0	1	2	8	151
241	328	884183833.0	22	2	7	109
35	280	878347420.0	9	5	1	42
255	179	879821158.0	10	1	1	59
33	265	881107949.0	8	2	0	74
201	744	884922341.0	11	4	2	118
85	479	877137015.0	9	5	1	28
203	914	879572668.0	13	5	3	56
50	602	883325944.0	0	0	8	100
218	812	885844698.0	3	1	8	129
77	794	875653769.0	5	2	0	11
253	275	884365201.0	1	5	8	112
115	569	879024043.0	5	6	0	50
171	327	883417810.0	1	1	8	101
177	764	889069741.0	11	3	2	166
146	334	886047026.0	12	3	2	131
69	237	876534751.0	9	5	1	21
51	106	879373568.0	6	3	0	54
61	608	880037164.0	22	3	7	61
40	764	888067307.0	21	5	6	154
7	376	886960055.0	1	0	8	142
77	605	875657681.0	6	2	0	11
203	772	879572403.0	13	5	3	56
160	722	881251793.0	0	4	8	76
222	300	874792520.0	5	6	0	1
253	876	884364812.0	0	5	8	112
205	13	886272486.0	2	6	8	134
186	486	879035897.0	8	6	0	50
49	627	888206605.0	12	0	2	156
48	3	884304553.0	8	4	0	111
203	787	879641093.0	8	6	0	57
135	634	876770222.0	3	1	8	24
87	167	880416331.0	8	1	0	66
75	270	879876074.0	2	2	8	60
234	795	874868097.0	2	0	8	2
40	416	888065744.0	20	5	6	154
182	174	878184422.0	12	3	2	40
49	288	888204430.0	11	0	2	156
147	281	880130736.0	0	5	8	63
24	414	882820869.0	4	1	8	94
25	511	885941156.0	6	2	0	130
255	254	879821267.0	10	1	1	59
20	241	874785889.0	4	6	8	1
260	569	879438607.0	0	4	8	55
90	836	881453040.0	8	6	0	78
72	138	883452874.0	11	1	2	101
194	606	889179808.0	18	4	5	167
94	367	884992690.0	7	5	0	119
162	334	883782403.0	7	5	0	105
244	274	882076211.0	13	6	3	85
237	167	877819265.0	6	6	0	36
215	883	878970926.0	14	5	3	49
4	284	875636631.0	0	2	8	11
135	125	876767822.0	2	1	8	24
5	437	883602422.0	5	3	0	103
240	798	875239975.0	10	4	1	6
204	320	878089786.0	9	2	1	39
48	344	884304288.0	8	4	0	111
244	154	882079423.0	14	6	3	85
114	380	881432524.0	2	6	8	78
137	125	889401816.0	8	0	0	170
190	267	888549563.0	11	4	2	160
126	295	878747017.0	0	3	8	47
1	929	878542300.0	15	0	3	44
30	387	882157227.0	11	0	2	86
127	922	879524491.0	0	5	8	56
202	546	884535446.0	0	0	8	114
175	674	878955533.0	10	5	1	49
166	250	880434278.0	13	1	3	66
240	387	878771124.0	7	3	0	47
247	258	886323303.0	16	6	4	134
63	349	888333194.0	23	1	7	157
107	373	884363803.0	0	5	8	112
158	472	879521397.0	23	4	7	55
147	634	880130618.0	0	5	8	63
47	357	883698324.0	7	4	0	104
194	256	889178798.0	18	4	5	167
111	172	883681561.0	3	4	8	104
217	987	876955633.0	6	3	0	26
134	167	880989744.0	23	0	7	72
188	274	880485352.0	3	2	8	67
77	292	875654888.0	5	2	0	11
257	436	884496671.0	13	6	3	113
215	477	878971939.0	14	5	3	49
4	458	875636587.0	0	2	8	11
149	822	877126241.0	6	5	0	28
217	798	876955087.0	6	3	0	26
236	569	888905840.0	14	1	3	164
18	995	874951657.0	2	1	8	3
245	281	879467328.0	8	4	0	55
254	967	877888168.0	1	0	8	37
127	462	879542353.0	5	5	0	56
188	453	880485159.0	3	2	8	67
217	449	876956232.0	6	3	0	26
208	780	882165135.0	13	0	3	86
245	511	879466491.0	8	4	0	55
51	334	879371909.0	5	3	0	54
66	265	884733695.0	7	2	0	116
84	804	885679114.0	5	6	0	127
71	420	883868647.0	7	6	0	106
212	248	879962570.0	2	3	8	61
91	574	879879739.0	3	2	8	60
164	159	884141015.0	10	2	1	109
218	83	885847956.0	4	1	8	129
15	462	880130155.0	0	5	8	63
169	472	876198457.0	12	1	2	17
239	323	884196765.0	2	3	8	110
217	876	876954995.0	6	3	0	26
172	229	887736393.0	1	2	8	151
164	843	884112245.0	2	2	8	109
152	345	883524428.0	7	2	0	102
222	627	874792574.0	5	6	0	1
176	754	880235229.0	5	6	0	64
123	371	885594040.0	6	5	0	126
234	326	874805927.0	9	6	1	1
234	542	874833746.0	17	6	4	1
250	633	887740367.0	2	2	8	151
75	284	879876812.0	2	2	8	60
82	922	884238939.0	13	3	3	110
148	281	882826944.0	5	1	0	94
153	541	879023693.0	5	6	0	50
242	681	878192555.0	14	3	3	40
8	579	877892110.0	2	0	8	37
93	747	886987354.0	9	0	1	142
169	904	884386260.0	6	5	0	112
124	106	877016735.0	23	3	7	26
79	928	885872684.0	11	1	2	129
50	296	883327441.0	0	0	8	100
199	483	880605294.0	12	3	2	68
222	322	874786686.0	4	6	8	1
90	57	883876961.0	9	6	1	106
176	761	883981700.0	14	0	3	107
117	344	879013684.0	2	6	8	50
180	383	881198014.0	9	3	1	75
56	706	875379211.0	0	6	8	8
188	200	880485633.0	3	2	8	67
242	708	889501514.0	11	1	2	171
35	326	878346709.0	9	5	1	42
234	287	874868146.0	2	0	8	2
47	276	883698272.0	7	4	0	104
254	492	877888855.0	2	0	8	37
164	267	884113422.0	3	2	8	109
158	845	879524504.0	0	5	8	56
256	386	880853072.0	9	6	1	71
10	194	884538727.0	1	0	8	114
173	167	879461498.0	6	4	0	55
248	318	876503793.0	1	5	8	21
161	187	884208061.0	5	3	0	110
190	938	888549515.0	11	4	2	160
83	540	880498898.0	7	2	0	67
9	380	879958639.0	0	3	8	61
194	2	889180338.0	18	4	5	167
193	83	883576603.0	21	2	6	102
110	343	875801239.0	22	3	7	12
32	344	889041430.0	3	3	8	166
33	254	881107449.0	8	2	0	74
234	646	874835242.0	17	6	4	1
124	765	877021271.0	1	4	8	27
247	256	886323189.0	16	6	4	134
133	11	880132579.0	1	5	8	63
144	312	886434047.0	23	0	7	135
133	260	880134332.0	1	5	8	63
164	894	884114635.0	3	2	8	109
221	597	880314218.0	3	0	8	65
51	60	879374752.0	6	3	0	54
188	309	880484756.0	3	2	8	67
62	437	888626007.0	8	5	0	161
199	922	880602210.0	11	3	2	68
238	769	879519266.0	22	4	7	55
219	551	879455143.0	5	4	0	55
199	456	880608133.0	13	3	3	68
47	37	883697679.0	7	4	0	104
122	659	879161848.0	19	0	5	51
43	967	882922927.0	8	2	0	95
122	337	875269871.0	18	4	5	6
170	274	883108476.0	11	4	2	97
135	256	876770168.0	3	1	8	24
118	351	884585220.0	14	0	3	114
147	377	880130500.0	0	5	8	63
229	773	877532748.0	23	2	7	32
84	250	885680138.0	6	6	0	127
34	217	875975613.0	22	5	7	14
8	367	877886223.0	1	0	8	37
51	315	879372633.0	6	3	0	54
262	297	878739699.0	22	2	7	46
238	540	879518166.0	22	4	7	55
253	460	884365284.0	1	5	8	112
230	333	875334224.0	12	5	2	7
233	867	880473918.0	0	2	8	67
212	977	879793022.0	2	1	8	59
224	564	875296435.0	1	5	8	7
122	467	875273174.0	19	4	5	6
247	675	886323378.0	16	6	4	134
222	249	874787353.0	4	6	8	1
262	376	878739275.0	22	2	7	46
239	334	884196469.0	2	3	8	110
15	983	880132012.0	1	5	8	63
61	605	880036664.0	22	3	7	61
199	719	880606533.0	12	3	2	68
115	284	879024183.0	5	6	0	50
181	46	875245077.0	11	4	2	6
33	754	881107375.0	8	2	0	74
8	422	880371312.0	19	0	5	65
50	669	883327997.0	0	0	8	100
52	574	875747292.0	7	3	0	12
253	241	884364763.0	0	5	8	112
10	566	882140206.0	6	0	0	86
153	359	879023390.0	5	6	0	50
5	352	883599102.0	4	3	8	103
211	976	888720593.0	10	6	1	162
4	686	875637575.0	0	2	8	11
229	334	877530390.0	22	2	7	32
245	716	879467436.0	8	4	0	55
238	792	879519009.0	22	4	7	55
1	706	875072404.0	11	2	2	4
194	549	889178986.0	18	4	5	167
119	250	888640317.0	12	5	2	161
239	318	884196057.0	2	3	8	110
58	243	882145548.0	8	0	0	86
159	341	888737346.0	15	6	3	162
149	507	877442098.0	21	1	6	31
35	139	878346977.0	9	5	1	42
257	333	884471030.0	6	6	0	113
259	125	884748641.0	11	2	2	116
208	956	882164893.0	13	0	3	86
252	315	879436242.0	23	3	7	54
34	596	883955224.0	7	0	0	107
257	697	884496855.0	13	6	3	113
82	554	884238693.0	13	3	3	110
144	228	886514377.0	21	1	6	136
133	893	880135118.0	1	5	8	63
208	825	882165328.0	13	0	3	86
181	754	875245641.0	11	4	2	6
160	734	881252017.0	0	4	8	76
190	244	888549815.0	11	4	2	160
134	750	880557347.0	23	2	7	67
84	251	886518810.0	23	1	7	136
145	774	877107942.0	1	5	8	28
264	293	879874989.0	1	2	8	60
217	607	876956106.0	6	3	0	26
136	250	877635798.0	3	4	8	34
259	246	884749360.0	11	2	2	116
172	456	887736482.0	1	2	8	151
127	986	879542510.0	5	5	0	56
33	749	881108093.0	8	2	0	74
217	536	876955899.0	6	3	0	26
247	943	886323237.0	16	6	4	134
143	364	877556626.0	5	3	0	33
56	72	875379287.0	0	6	8	8
175	138	878955409.0	10	5	1	49
30	918	882157581.0	11	0	2	86
111	3	883681418.0	3	4	8	104
250	376	887741383.0	2	2	8	151
11	773	879119693.0	7	0	0	51
228	385	885328906.0	4	2	8	123
43	67	882922562.0	8	2	0	95
247	606	886324097.0	17	6	4	134
19	843	878887765.0	15	4	3	48
114	623	881433116.0	2	6	8	78
203	76	879640868.0	8	6	0	57
33	668	881107502.0	8	2	0	74
157	511	889124439.0	3	4	8	167
97	167	881171760.0	1	3	8	75
49	509	888205982.0	11	0	2	156
177	293	889069741.0	11	3	2	166
224	773	875310195.0	5	5	0	7
209	427	887066556.0	7	1	0	143
224	842	875306580.0	4	5	8	7
148	792	882827985.0	5	1	0	94
10	891	882140001.0	6	0	0	86
49	569	888205144.0	11	0	2	156
245	382	879465986.0	8	4	0	55
242	592	889503159.0	12	1	2	171
8	580	877886846.0	1	0	8	37
51	534	879375196.0	6	3	0	54
10	204	882397146.0	6	3	0	89
252	614	879436137.0	23	3	7	54
254	757	877888445.0	1	0	8	37
183	288	888082612.0	1	6	8	155
235	265	881103568.0	6	2	0	74
13	261	877719454.0	2	5	8	35
84	663	885679210.0	6	6	0	127
55	324	883602158.0	5	3	0	103
244	243	882075827.0	13	6	3	85
77	107	886442422.0	2	1	8	136
84	485	885679262.0	6	6	0	127
82	995	884238728.0	13	3	3	110
48	68	884304396.0	8	4	0	111
217	839	876955750.0	6	3	0	26
237	296	877819353.0	6	6	0	36
111	812	883681723.0	3	4	8	104
239	551	884197091.0	2	3	8	110
69	378	876592546.0	1	6	8	22
127	255	879524222.0	0	5	8	56
44	243	879442561.0	1	4	8	55
104	187	879872868.0	1	2	8	60
81	550	884403758.0	11	5	2	112
164	394	884110598.0	2	2	8	109
144	542	886433804.0	23	0	7	135
127	215	879524879.0	0	5	8	56
49	138	888204260.0	11	0	2	156
252	888	879436534.0	23	3	7	54
22	681	885852611.0	6	1	0	129
49	239	888204430.0	11	0	2	156
123	385	885593997.0	6	5	0	126
208	488	882163956.0	13	0	3	86
219	167	879454725.0	4	4	8	55
88	345	888441878.0	5	3	0	159
82	574	884239471.0	14	3	3	110
20	239	874785348.0	3	6	8	1
10	987	882399357.0	6	3	0	89
138	406	879525672.0	0	5	8	56
199	764	880602558.0	11	3	2	68
80	491	888954961.0	3	2	8	165
23	995	881961531.0	5	5	0	84
241	850	884182748.0	22	2	7	109
127	283	879524419.0	0	5	8	56
66	313	884733965.0	7	2	0	116
163	317	884129782.0	7	2	0	109
164	479	884112427.0	2	2	8	109
234	300	874834895.0	17	6	4	1
95	407	875935609.0	11	5	2	14
169	609	877878342.0	23	6	7	36
35	155	878346532.0	9	5	1	42
15	221	880131358.0	0	5	8	63
240	693	874954497.0	2	1	8	3
97	940	881172049.0	2	3	8	75
250	649	887740500.0	2	2	8	151
230	324	875334430.0	12	5	2	7
99	574	880126022.0	23	4	7	62
181	276	875246008.0	11	4	2	6
257	726	884495868.0	13	6	3	113
212	76	879793597.0	3	1	8	59
130	560	879138831.0	13	0	3	51
153	460	879023894.0	5	6	0	50
161	248	884209264.0	5	3	0	110
84	236	885680374.0	6	6	0	127
106	339	887854726.0	10	3	1	152
61	300	880037307.0	22	3	7	61
92	390	880577844.0	4	3	8	68
28	318	888601628.0	1	5	8	161
143	404	877556926.0	5	3	0	33
103	288	879270676.0	1	2	8	53
170	914	883108324.0	11	4	2	97
238	555	879517348.0	22	4	7	55
34	706	875981247.0	0	6	8	15
76	267	879459859.0	6	4	0	55
250	511	887737484.0	1	2	8	151
255	385	881017419.0	7	1	0	73
33	32	881109060.0	8	2	0	74
137	377	889401383.0	7	0	0	170
59	574	884064188.0	13	1	3	108
110	446	876251972.0	3	2	8	18
133	489	880135118.0	1	5	8	63
224	495	875308843.0	5	5	0	7
172	647	887730177.0	23	1	7	150
34	727	875981506.0	0	6	8	15
127	563	879528418.0	1	5	8	56
158	731	879524292.0	0	5	8	56
253	249	884364764.0	0	5	8	112
161	287	884208273.0	5	3	0	110
70	729	878769703.0	6	3	0	47
215	313	878971629.0	14	5	3	49
234	536	874834768.0	17	6	4	1
50	540	883326399.0	0	0	8	100
77	843	875653198.0	4	2	8	11
82	111	884239525.0	14	3	3	110
254	148	877887525.0	1	0	8	37
12	750	879456288.0	5	4	0	55
84	276	885679952.0	6	6	0	127
104	262	879873119.0	1	2	8	60
38	422	879439078.0	0	4	8	55
182	187	878181563.0	11	3	2	40
48	362	884304519.0	8	4	0	111
259	373	884748418.0	11	2	2	116
216	187	875309583.0	5	5	0	7
230	76	875335124.0	12	5	2	7
247	255	886323902.0	17	6	4	134
5	295	883599431.0	4	3	8	103
73	713	879453844.0	4	4	8	55
108	798	879968352.0	3	3	8	61
203	156	879572646.0	13	5	3	56
18	253	874951797.0	2	1	8	3
229	693	875806800.0	23	3	7	12
122	252	875272009.0	19	4	5	6
253	357	884365140.0	0	5	8	112
22	302	885852920.0	6	1	0	129
65	940	882606108.0	16	5	4	91
229	185	877531730.0	22	2	7	32
39	243	879434723.0	23	3	7	54
4	315	879198229.0	5	1	0	52
229	764	875807003.0	23	3	7	12
127	504	879528673.0	1	5	8	56
230	634	875334759.0	12	5	2	7
81	220	884403624.0	11	5	2	112
78	215	888705388.0	6	6	0	162
72	605	883453617.0	11	1	2	101
10	235	882141659.0	7	0	0	86
148	309	882826783.0	5	1	0	94
108	493	879968164.0	3	3	8	61
159	569	888737525.0	15	6	3	162
10	642	882397581.0	6	3	0	89
222	886	874792989.0	6	6	0	1
45	344	883963510.0	9	0	1	107
15	647	880130613.0	0	5	8	63
232	892	876789943.0	8	1	0	24
241	885	884127249.0	6	2	0	109
245	251	879467105.0	8	4	0	55
122	179	875270507.0	18	4	5	6
41	329	877052550.0	9	4	1	27
158	608	879521167.0	23	4	7	55
182	224	878181976.0	11	3	2	40
92	3	880563080.0	0	3	8	68
10	750	882397582.0	6	3	0	89
70	792	878769888.0	6	3	0	47
163	733	884130621.0	7	2	0	109
122	574	885557660.0	20	4	6	125
175	551	878955848.0	10	5	1	49
199	289	880605869.0	12	3	2	68
73	244	879828912.0	12	1	2	59
114	312	881432965.0	2	6	8	78
127	230	879528779.0	1	5	8	56
154	118	879464978.0	7	4	0	55
40	803	888068079.0	21	5	6	154
234	618	874834963.0	17	6	4	1
256	371	880853072.0	9	6	1	71
218	590	885848408.0	5	1	0	129
223	136	879543768.0	5	5	0	56
253	730	884365018.0	0	5	8	112
201	864	884925218.0	12	4	2	118
49	365	888203175.0	11	0	2	156
216	876	875309344.0	5	5	0	7
122	377	875269822.0	18	4	5	6
265	261	887820828.0	0	3	8	152
240	364	874953892.0	2	1	8	3
238	217	879517635.0	22	4	7	55
221	245	880314320.0	3	0	8	65
39	335	879434270.0	23	3	7	54
123	334	885594040.0	6	5	0	126
77	598	875813412.0	1	4	8	13
34	362	883955441.0	7	0	0	107
164	655	884140975.0	10	2	1	109
229	753	884583549.0	13	0	3	114
58	138	882145567.0	8	0	0	86
192	567	879376553.0	7	3	0	54
73	185	879453876.0	4	4	8	55
253	446	884366010.0	1	5	8	112
96	244	881259955.0	2	4	8	76
33	144	881110578.0	8	2	0	74
130	382	879138235.0	13	0	3	51
90	728	881451631.0	7	6	0	78
127	552	879524151.0	0	5	8	56
253	580	884365451.0	1	5	8	112
259	274	884750946.0	12	2	2	116
211	812	888630424.0	9	5	1	161
67	487	879634223.0	6	6	0	57
73	995	879453716.0	4	4	8	55
231	167	886374451.0	7	0	0	135
22	791	885852697.0	6	1	0	129
101	286	874781257.0	2	6	8	1
255	724	879821299.0	10	1	1	59
80	243	879196231.0	5	1	0	52
110	414	876250582.0	2	2	8	18
191	554	877661437.0	10	4	1	34
35	608	878348725.0	9	5	1	42
235	898	881105778.0	7	2	0	74
205	204	886271920.0	2	6	8	134
148	213	882824325.0	4	1	8	94
115	144	879023558.0	5	6	0	50
25	867	875060217.0	8	2	0	4
28	755	888602513.0	2	5	8	161
235	353	881103915.0	7	2	0	74
218	76	885848408.0	5	1	0	129
253	639	884365325.0	1	5	8	112
231	266	886373474.0	6	0	0	135
216	495	875310384.0	5	5	0	7
250	700	887737334.0	1	2	8	151
218	284	885849164.0	5	1	0	129
13	204	877721142.0	3	5	8	35
171	482	883417517.0	1	1	8	101
242	313	877880852.0	23	6	7	36
108	195	879968308.0	3	3	8	61
249	242	879283786.0	5	2	0	53
234	226	875087488.0	15	2	3	4
8	561	877892210.0	2	0	8	37
8	724	877892110.0	2	0	8	37
49	896	888204502.0	11	0	2	156
208	757	882165066.0	13	0	3	86
257	547	884495164.0	13	6	3	113
249	334	879283786.0	5	2	0	53
23	764	881961531.0	5	5	0	84
130	244	879138784.0	13	0	3	51
253	477	884365889.0	1	5	8	112
181	583	875244160.0	11	4	2	6
247	275	886323839.0	17	6	4	134
169	583	877879259.0	23	6	7	36
110	229	875802058.0	22	3	7	12
266	928	885045993.0	22	5	7	119
236	372	888904795.0	13	1	3	164
136	804	877635758.0	3	4	8	34
108	843	879967692.0	3	3	8	61
249	199	877124058.0	5	5	0	28
265	611	887822530.0	1	3	8	152
80	203	880571951.0	3	3	8	68
208	866	882151052.0	9	0	1	86
182	220	878182416.0	11	3	2	40
169	995	875509887.0	13	0	3	9
182	376	877563253.0	7	3	0	33
229	217	875806800.0	23	3	7	12
124	568	877016735.0	23	3	7	26
253	568	884366066.0	1	5	8	112
148	331	882824001.0	4	1	8	94
104	890	879873193.0	1	2	8	60
234	828	874834799.0	17	6	4	1
192	605	879376606.0	7	3	0	54
233	296	880731778.0	23	4	7	69
147	843	880130758.0	0	5	8	63
54	274	879217852.0	11	1	2	52
253	250	884364724.0	0	5	8	112
66	236	884752721.0	12	2	2	116
48	978	884305004.0	8	4	0	111
99	479	880126174.0	23	4	7	62
202	167	884535084.0	0	0	8	114
4	499	875636793.0	0	2	8	11
232	764	876789628.0	8	1	0	24
84	583	885678840.0	5	6	0	127
221	600	880314031.0	3	0	8	65
23	456	881961394.0	5	5	0	84
161	718	884207424.0	5	3	0	110
181	344	876502910.0	1	5	8	21
215	801	878973276.0	15	5	3	49
244	569	882075743.0	13	6	3	85
257	706	884495590.0	13	6	3	113
241	548	884126202.0	6	2	0	109
13	959	877719863.0	3	5	8	35
148	160	882824431.0	5	1	0	94
259	362	884748818.0	11	2	2	116
115	217	879023389.0	5	6	0	50
191	855	880610396.0	13	3	3	68
182	241	878183079.0	11	3	2	40
222	381	877584219.0	13	3	3	33
47	483	883697655.0	7	4	0	104
105	242	879454100.0	4	4	8	55
108	203	879967300.0	3	3	8	61
223	350	879544145.0	5	5	0	56
84	623	885679353.0	6	6	0	127
264	255	879877143.0	2	2	8	60
49	731	888204928.0	11	0	2	156
49	767	888205463.0	11	0	2	156
222	76	874787497.0	4	6	8	1
182	283	878184338.0	12	3	2	40
230	940	875334896.0	12	5	2	7
90	768	881450039.0	7	6	0	78
222	148	874792040.0	5	6	0	1
188	283	880484975.0	3	2	8	67
201	253	884921948.0	11	4	2	118
19	587	878887983.0	15	4	3	48
138	334	879525672.0	0	5	8	56
92	922	880573263.0	3	3	8	68
159	250	875771440.0	13	3	3	12
264	552	879875691.0	1	2	8	60
73	647	879829689.0	13	1	3	59
153	656	879024535.0	5	6	0	50
208	358	882151167.0	9	0	1	86
72	606	883453108.0	11	1	2	101
158	829	879525342.0	0	5	8	56
215	106	878971514.0	14	5	3	49
13	579	877718168.0	2	5	8	35
50	19	883327018.0	0	0	8	100
77	964	875654929.0	5	2	0	11
133	1	880132443.0	1	5	8	63
1	302	878543541.0	15	0	3	44
33	203	881108229.0	8	2	0	74
34	336	883954901.0	7	0	0	107
110	272	875217392.0	3	4	8	6
249	774	879283169.0	5	2	0	53
123	421	885594204.0	6	5	0	126
253	303	884365890.0	1	5	8	112
239	364	884196209.0	2	3	8	110
177	867	889069842.0	11	3	2	166
68	919	883605238.0	5	3	0	103
254	928	877886375.0	1	0	8	37
53	604	879365590.0	4	3	8	54
203	843	879572777.0	13	5	3	56
18	376	874951382.0	2	1	8	3
94	812	884992444.0	7	5	0	119
155	545	875072674.0	11	2	2	4
249	507	877123333.0	5	5	0	28
121	394	888103407.0	7	6	0	155
20	478	874787860.0	4	6	8	1
19	301	878888067.0	15	4	3	48
15	713	880129595.0	0	5	8	63
208	368	882164644.0	13	0	3	86
133	639	880134532.0	1	5	8	63
253	198	884366187.0	1	5	8	112
245	248	879466491.0	8	4	0	55
22	549	885852271.0	6	1	0	129
136	144	877636000.0	3	4	8	34
163	476	884129029.0	7	2	0	109
218	293	885848518.0	5	1	0	129
148	144	882824291.0	4	1	8	94
65	187	875028792.0	23	1	7	3
257	714	884495534.0	13	6	3	113
64	144	884050450.0	9	1	1	108
35	243	878347662.0	9	5	1	42
177	265	889069709.0	11	3	2	166
201	144	884922627.0	11	4	2	118
244	241	882076403.0	13	6	3	85
199	390	880603484.0	12	3	2	68
37	755	883611274.0	7	3	0	103
247	281	886322966.0	16	6	4	134
238	734	879519042.0	22	4	7	55
257	583	884494976.0	13	6	3	113
220	366	878944379.0	7	5	0	49
122	241	882181632.0	18	0	5	86
101	394	886176135.0	0	5	8	133
217	386	876953744.0	6	3	0	26
111	888	883681351.0	3	4	8	104
204	337	878089144.0	9	2	1	39
31	252	880930042.0	6	0	0	72
5	284	883601155.0	4	3	8	103
73	593	879455238.0	5	4	0	55
250	232	887738664.0	2	2	8	151
253	765	884364999.0	0	5	8	112
238	789	879517682.0	22	4	7	55
71	28	880308959.0	2	0	8	65
217	408	876953900.0	6	3	0	26
97	302	881171488.0	1	3	8	75
13	940	877721905.0	3	5	8	35
110	485	875802105.0	22	3	7	12
259	116	884751336.0	12	2	2	116
40	313	888068762.0	21	5	6	154
50	843	883326620.0	0	0	8	100
10	300	882397651.0	6	3	0	89
1	144	875071823.0	11	2	2	4
126	322	878746719.0	0	3	8	47
110	1004	874953665.0	2	1	8	3
139	403	886397723.0	13	0	3	135
51	472	879374640.0	6	3	0	54
261	267	887313983.0	4	4	8	146
141	321	884103758.0	0	2	8	109
237	366	877818729.0	6	6	0	36
127	599	879524443.0	0	5	8	56
253	286	884365075.0	0	5	8	112
234	692	875086991.0	15	2	3	4
257	276	884496218.0	13	6	3	113
169	194	875504876.0	11	0	2	9
224	231	875313311.0	6	5	0	7
235	720	881105442.0	7	2	0	74
39	755	879434211.0	23	3	7	54
1	106	875072173.0	11	2	2	4
204	270	878090414.0	10	2	1	39
101	780	874782190.0	3	6	8	1
234	1002	875086887.0	15	2	3	4
49	313	888204553.0	11	0	2	156
253	792	884366187.0	1	5	8	112
147	939	880130736.0	0	5	8	63
1	184	878542889.0	15	0	3	44
121	836	888106044.0	8	6	0	155
216	744	875744173.0	6	3	0	12
190	770	888549838.0	11	4	2	160
224	71	875298330.0	2	5	8	7
19	242	878886368.0	15	4	3	48
103	779	879270741.0	1	2	8	53
122	395	883840797.0	23	5	7	105
101	78	874781779.0	2	6	8	1
1	186	875073067.0	11	2	2	4
79	521	886008764.0	1	3	8	131
267	76	876546561.0	13	5	3	21
234	803	874834481.0	17	6	4	1
5	249	883601311.0	4	3	8	103
155	914	875075300.0	12	2	2	4
249	84	877122208.0	5	5	0	28
110	910	874953291.0	2	1	8	3
63	407	888333329.0	23	1	7	157
10	385	881514811.0	1	0	8	79
114	626	881433689.0	2	6	8	78
144	763	886514220.0	21	1	6	136
239	349	884198772.0	2	3	8	110
105	555	879454628.0	4	4	8	55
266	272	885046420.0	22	5	7	119
239	586	884197264.0	2	3	8	110
192	3	879376381.0	7	3	0	54
126	179	878746889.0	0	3	8	47
127	325	879528496.0	1	5	8	56
218	850	885848770.0	5	1	0	129
95	373	875935277.0	11	5	2	14
194	670	889180446.0	18	4	5	167
234	871	874833962.0	17	6	4	1
13	236	877721142.0	3	5	8	35
169	808	877878342.0	23	6	7	36
216	326	875742530.0	5	3	0	12
159	920	886782489.0	0	5	8	140
218	574	885848640.0	5	1	0	129
63	928	888333458.0	23	1	7	157
121	727	888106078.0	8	6	0	155
92	226	880578121.0	5	3	0	68
186	372	879035387.0	8	6	0	50
191	437	877661553.0	10	4	1	34
213	546	886122706.0	9	4	1	132
67	119	879634134.0	6	6	0	57
110	747	881076059.0	23	1	7	73
107	456	884364950.0	0	5	8	112
110	639	876251693.0	3	2	8	18
267	188	876546378.0	13	5	3	21
92	265	880578038.0	5	3	0	68
120	413	888407622.0	19	2	5	158
